idx,gates,phi_mean,phi_max,n_states_evaluated,n,density,noise,n_edges,total_correlation,stochastic_interaction,lz_complexity,mean_abs_corr,tdmi,phi_wms,causal_density,integrated_synergy
549,or|parity|or|copy,0.09950369179141384,1.5084646278208191,16,4,0.5,0.05,13,0.004396192271917343,0.675057242171027,0.40025112639016613,0.060801189043286276,0.9343088572692054,0.20471880731721204,0.040479484517753066,0.07992259758197917
550,and|or|parity|and,0.0,0.0,16,4,0.5,0.05,10,0.14433345968241662,1.0367444760462161,0.42218269495949035,0.14485263637476134,1.6532696330807952,0.027771241548806946,0.07137499216591502,-0.09895155040153014
551,and|copy|parity|and,2.5622834096893743e-17,2.5922961762230435e-16,16,4,0.5,0.05,9,0.06088250357600389,0.4688019113301831,0.4057340185324972,0.10147606591179016,0.40917606423229635,0.11419271522773203,0.034817151268912015,0.0021275645585593916
552,or|copy|majority|or,0.0471395196194006,0.7542323139104096,16,4,0.5,0.05,8,0.012751855655458666,0.488507554405351,0.3892853421055041,0.02533925549759482,0.4767120548208126,0.013418231335069086,0.040322967922476034,-0.007212908118381156
553,parity|or|and|or,0.0,0.0,16,4,0.5,0.05,5,1.1833940178841722,0.8578029918567871,0.42766558710182134,0.437364940109356,1.2433494413868873,-0.3504022354525276,0.05780087169759252,-0.6018982129984571
554,and|majority|or|parity,0.0,0.0,16,4,0.5,0.05,9,0.22636535358546306,2.1197737244150656,0.42766558710182134,0.3086104078256331,2.334965265906252,0.3488879784533898,0.13076953740306052,-0.03378433121883373
555,copy|parity|parity|parity,0.7542323139104097,0.7542323139104097,16,4,0.5,0.05,9,0.0,2.8544121715361754,0.5318405378061112,0.0468465075473929,2.854412171536175,1.5937516768394144,0.05946692024033707,0.16654559107132716
556,majority|and|and|and,0.019850867270883258,0.31761387633413213,16,4,0.5,0.05,8,0.14093424685386968,0.4507147111069587,0.3618708813938488,0.08846461751761292,0.597789837117289,0.04689544725090655,0.040092575777604694,-0.1059619266660895
557,or|majority|or|parity,0.0,0.0,16,4,0.5,0.05,8,0.015513618125552409,0.33842955402452746,0.378319557820842,0.03382768037865396,1.0377477476055916,0.053478316989913455,0.024024265041987392,-0.012011417044121897
558,or|and|and|or,0.0,0.0,16,4,0.5,0.05,7,0.41765081049478514,1.7982187552960947,0.4057340185324972,0.2827762897006953,1.8173980791686202,-0.07865008306270949,0.17581126854755488,-0.3368915487651347
559,and|majority|parity|copy,0.0942790392388012,1.5084646278208191,16,4,0.5,0.05,10,0.00503899030634658,0.48553060317446817,0.3673537735361799,0.04165470220729085,0.9081621177831516,0.016145313769572067,0.04068851213877395,-0.0008112136691944549
560,and|and|majority|and,0.0,0.0,16,4,0.5,0.2,9,0.0017863060496656757,0.1001022780689862,0.8388824977766496,0.026982655930532364,0.3776840167258629,0.013905747457107653,0.0033881985237802625,0.008276195161477484
561,or|or|majority|majority,0.0,0.0,16,4,0.5,0.2,9,0.00213231416240367,0.2369443524004553,0.8608140663459738,0.03706847663783094,0.5214674705312818,0.03957498751810895,0.018111323851684378,0.004191528233468411
562,parity|copy|or|or,0.0,0.0,16,4,0.5,0.2,11,0.007643155623299869,0.6902107708904244,0.89371141919996,0.046610570397722983,0.7696545912851467,0.05095403715658448,0.03722387951433413,0.028748969151434427
563,majority|parity|parity|majority,0.0,0.0,16,4,0.5,0.2,11,0.10373016539723778,0.7077299044685978,0.9156429877692842,0.09715028609080355,0.9651021083404325,0.4911121487955798,0.03185551516809242,0.08007821828730177
564,majority|or|and|copy,0.0,0.0,16,4,0.5,0.2,7,0.17590829711325995,0.7503529771309649,0.89371141919996,0.20463230599737806,0.7593270616005152,0.12972569704763948,0.06327832637250666,-0.03835430878614057
565,or|majority|copy|and,0.0,0.0,16,4,0.5,0.2,8,0.16111108784333883,0.6337721533226919,0.8608140663459738,0.1398487684619642,0.8836715878595959,0.19720759362654916,0.04945140134655354,-0.029989383822753846
566,or|majority|parity|copy,0.0,0.0,16,4,0.5,0.2,11,0.021776904899310168,0.7122103223624126,0.9211258799116152,0.051224127071958246,0.9711936389906719,0.36078759455553194,0.03288677979615138,0.15210987538554588
567,and|majority|or|parity,9.047817270894135e-18,1.0622761463427707e-16,16,4,0.5,0.2,12,0.012955406289786975,0.5549055348661986,0.9046772034846221,0.05241147582830824,0.6095690626546799,0.3084639291391163,0.027855897535051105,0.038340177238228246
568,copy|or|majority|majority,0.0,0.0,16,4,0.5,0.2,7,0.17619377302711614,0.5601695868397583,0.8717798506306359,0.18481015113972007,0.8311999553153866,0.0999221728141681,0.043879641372558766,-0.0574097508221737
569,majority|or|parity|parity,0.0,0.0,16,4,0.5,0.2,5,0.16419276099640046,0.7394678592210049,0.9101600956269531,0.2030286063040779,0.89833599860494,0.25871952124829345,0.06298564991243087,-0.08271517849399068
570,or|or|parity|or,0.0,0.0,16,4,0.5,0.2,8,0.028508129153731243,0.4218332327058878,0.888228527057629,0.09941393540343978,0.6795880138720483,0.1290420635123944,0.012770356376095625,0.006290784015636985
571,parity|copy|majority|copy,0.0,0.0,16,4,0.5,0.2,5,0.2403724636586433,0.4883000054157254,0.888228527057629,0.26919750502818635,0.8719151567919072,0.0,0.04343147661347584,-0.09464124033149823
572,parity|majority|or|majority,0.0,0.0,16,4,0.5,0.2,11,0.10602731820123168,0.6242214084526574,0.8224338213496565,0.17483787707714685,0.7746877279163301,0.23760362707010108,0.04448547609922717,0.026752971068008835
573,parity|majority|copy|copy,0.0,0.0,16,4,0.5,0.2,8,0.03896641276339352,1.1122876204505512,0.9540232327656015,0.03860916480616114,1.0733212076871574,0.23854014054224482,0.09595326297754085,-0.023359508463304812
574,or|or|or|parity,0.034717281541767064,0.555476504668273,16,4,0.5,0.2,6,0.012240649057763342,0.65131326639239,0.8827456349152979,0.04429994093652136,0.6819275297377572,0.14916345661311348,0.050927011211879224,-0.0050029960811153185
575,majority|copy|parity|parity,0.0,0.0,16,4,0.5,0.2,5,0.2403724636586433,0.7324500081235881,0.9101600956269531,0.21485272959563953,0.8379932543871327,0.0993960813247261,0.04343147661347583,-0.0734987711043088
576,majority|parity|or|and,0.009585929019485065,0.15337486431176103,16,4,0.5,0.2,8,0.06511500347621757,0.8364949344025687,0.9101600956269531,0.08607704881961592,0.8913658691751826,0.29009166437577066,0.05733589924835999,-0.012515601867603587
577,copy|majority|and|or,1.6603202023706953e-17,1.3443888278305227e-16,16,4,0.5,0.2,7,0.06464257797953366,0.8660277735887152,0.9266087720539463,0.07377343467485649,0.8414179123357792,0.1519642809275683,0.07027198682362204,-0.0075801452965755245
578,and|and|or|parity,0.0,0.0,16,4,0.5,0.2,8,0.029128074646606716,0.6869924850344296,0.9156429877692842,0.05046374358157035,0.7542844862301747,0.36969389720825185,0.0419635448576905,-0.0032751267502411086
579,or|and|copy|or,5.073045002741647e-17,1.3121234959625905e-16,16,4,0.5,0.2,10,0.030427529297438305,0.5735600000660361,0.8827456349152979,0.0613625653768955,0.6398963690857344,0.020955336354230636,0.046942230966646646,0.010527021142330173
580,and|parity|and|parity,0.0,0.0,16,4,0.5,0.2,8,0.012706289326235076,0.7669299836307344,0.9485403406232704,0.032481266394573764,1.0327885253499556,0.26353740739488174,0.014519179945878244,0.1575548202630035
581,copy|parity|copy|and,0.0,0.0,16,4,0.5,0.2,8,0.001977952415821438,0.45683304247645085,0.9101600956269531,0.0493675380588573,0.7351884557904331,0.008570542132361914,0.03724057440341976,0.004731270279797806
582,majority|parity|and|majority,0.0,0.0,16,4,0.5,0.2,5,0.15057796625221087,0.7394678592210044,0.9211258799116152,0.1457248394796468,0.9119507933491302,0.13875896167024288,0.06201387416240894,-0.07965119459747427
583,parity|or|or|or,0.0,0.0,16,4,0.5,0.2,8,0.04441755665633851,0.5891769367139683,0.89371141919996,0.06321759138162066,0.6171937505598333,0.023578235233853384,0.050041088794302524,-0.00336448031566261
584,copy|parity|copy|or,0.0,0.0,16,4,0.5,0.2,7,0.0956185422755067,0.8002938129331394,0.9540232327656015,0.11469357758315751,1.0166690781750447,-2.220446049250313e-16,0.06669115107776157,-0.05036075937776657
585,parity|or|majority|and,0.0,0.0,16,4,0.5,0.2,9,0.09543466370775855,0.8696791977355578,0.9266087720539463,0.11901684160228916,0.8460402116415675,0.16761168005430904,0.04605343235498837,-0.011545335893961894
586,parity|and|parity|majority,0.0,0.0,16,4,0.5,0.2,7,0.04771326008340626,1.0310997786480915,0.9375745563386084,0.07439681022735266,0.9915213813185719,0.24004580951864374,0.03960691192434867,-0.007531840133203183
